,Category,Headlines,Summary,DateTime,Url
368,Politics,Cuadrilla given extra year to evaluate fracking wells,Fracking firm Cuadrilla will not have to concrete over controversial shale gas wells near Blackpool.,"Thu, 31 Mar 2022 14:33:03 GMT",https://www.bbc.co.uk/news/business-60944314?at_medium=RSS&at_campaign=KARANGA
369,Politics,Boris Johnson must resign over lawbreaking at No 10 - Starmer,The Labour leader accuses Boris Johnson of misleading MPs over lockdown parties.,"Wed, 30 Mar 2022 15:17:18 GMT",https://www.bbc.co.uk/news/uk-politics-60928083?at_medium=RSS&at_campaign=KARANGA
370,Politics,Windrush scandal: Anger at Home Office over compensation progress,A report warns 'cultural changes' are needed at the Home Office to avoid another Windrush scandal.,"Thu, 31 Mar 2022 15:32:21 GMT",https://www.bbc.co.uk/news/uk-60943533?at_medium=RSS&at_campaign=KARANGA
371,Politics,MPs vote to keep at-home abortion service,"Under pandemic rule changes, women were allowed to take early abortion pills at home.","Wed, 30 Mar 2022 17:53:37 GMT",https://www.bbc.co.uk/news/uk-politics-60930774?at_medium=RSS&at_campaign=KARANGA
372,Politics,Shrewsbury maternity deaths scandal will spark change - Javid,Sajid Javid apologises over the maternity scandal and pledges to hold those responsible to account.,"Thu, 31 Mar 2022 07:41:30 GMT",https://www.bbc.co.uk/news/uk-england-shropshire-60933936?at_medium=RSS&at_campaign=KARANGA
373,Politics,Jamie Wallis MP comes out as trans and speaks of rape ordeal,Jamie Wallis is praised for his bravery after opening up about being a victim of rape and blackmail.,"Wed, 30 Mar 2022 15:02:03 GMT",https://www.bbc.co.uk/news/uk-wales-politics-60925885?at_medium=RSS&at_campaign=KARANGA
374,Politics,Pub chain warns of higher food prices as VAT rises,"With hospitality businesses facing soaring costs, some are warning they will have to increase prices.","Thu, 31 Mar 2022 06:38:25 GMT",https://www.bbc.co.uk/news/business-60925823?at_medium=RSS&at_campaign=KARANGA
375,Politics,Ukraine war: Boris Johnson condemns Russia's 'despicable' civilian attacks,"Boris Johnson says scenes in Irpin and Bucha are ""yet more evidence"" of war crimes in Ukraine.","Sun, 03 Apr 2022 17:40:43 GMT",https://www.bbc.co.uk/news/uk-60974339?at_medium=RSS&at_campaign=KARANGA
376,Politics,Ministers to get power to block release of serious offenders,Dominic Raab says Parole Board decisions to release criminals had eroded public confidence.,"Wed, 30 Mar 2022 16:03:40 GMT",https://www.bbc.co.uk/news/uk-politics-60930770?at_medium=RSS&at_campaign=KARANGA
377,Politics,MP David Warburton admitted to hospital after sexual harassment claims,Sources say three allegations of sexual harassment against David Warburton are being investigated.,"Sun, 03 Apr 2022 18:10:24 GMT",https://www.bbc.co.uk/news/uk-60975624?at_medium=RSS&at_campaign=KARANGA
378,Politics,Sir David Amess trial delayed due to Covid-19 cases,The trial is delayed for a second time as the judge and jury are affected by coronavirus.,"Mon, 04 Apr 2022 13:33:22 GMT",https://www.bbc.co.uk/news/uk-england-essex-60985933?at_medium=RSS&at_campaign=KARANGA
379,Politics,Ukraine refugees: Patel apologises for UK visa delays,"Figures show that of 41,000 refugees granted visas, only 12,000 have reached the UK.","Fri, 08 Apr 2022 12:30:06 GMT",https://www.bbc.co.uk/news/uk-61028712?at_medium=RSS&at_campaign=KARANGA
380,Politics,Rishi Sunak's wife to pay UK tax on overseas income,Akshata Murty has previously not paid UK tax on shares worth £700m in an Indian tech company.,"Sat, 09 Apr 2022 07:30:16 GMT",https://www.bbc.co.uk/news/uk-politics-61045825?at_medium=RSS&at_campaign=KARANGA
381,Politics,Holocaust memorial: Planning permission for Parliament monument quashed,High Court overturns the government's decision to allow a permanent monument outside Parliament.,"Fri, 08 Apr 2022 14:52:55 GMT",https://www.bbc.co.uk/news/uk-61038593?at_medium=RSS&at_campaign=KARANGA
382,Politics,Chancellor Rishi Sunak held US green card until last year,The chancellor faces further questions after it emerges he filed US tax returns until last year.,"Fri, 08 Apr 2022 16:54:48 GMT",https://www.bbc.co.uk/news/uk-politics-61044847?at_medium=RSS&at_campaign=KARANGA
383,Politics,Nigel Adams: Selby and Ainsty MP to stand down at election,"Nigel Adams, who represents Selby and Ainsty, said he wanted to focus on other interests.","Sat, 09 Apr 2022 13:15:35 GMT",https://www.bbc.co.uk/news/uk-england-york-north-yorkshire-61051163?at_medium=RSS&at_campaign=KARANGA
384,Politics,Grenfell Tower inquiry: Ex-minister unaware red tape cuts affected fire safety,Lord Pickles could not give an example of fire safety being exempt from a policy to cut regulations.,"Thu, 07 Apr 2022 18:28:28 GMT",https://www.bbc.co.uk/news/uk-61027161?at_medium=RSS&at_campaign=KARANGA
385,Politics,"Fracking: Crackpot views driving renewed interest, MP says",Chris Matheson says calls for fracking are being stoked by those who want to abandon sustainability.,"Fri, 08 Apr 2022 13:36:10 GMT",https://www.bbc.co.uk/news/uk-england-merseyside-61026026?at_medium=RSS&at_campaign=KARANGA
386,Politics,Chancellor Rishi Sunak defends wife Akshata Murty in row over non-dom status,The chancellor defends his wife over claims she avoids paying tax on millions earned overseas.,"Fri, 08 Apr 2022 15:32:57 GMT",https://www.bbc.co.uk/news/uk-politics-61034496?at_medium=RSS&at_campaign=KARANGA
387,Politics,Grenfell Tower inquiry: Government unaware of fire risk levels - minister,"Lord Barwell says he got the impression reviewing safety guidelines was ""not life critical"".","Tue, 05 Apr 2022 17:54:29 GMT",https://www.bbc.co.uk/news/uk-60994880?at_medium=RSS&at_campaign=KARANGA
388,Politics,Green Party focus on lowering energy bills in election launch,"The party vows to ease soaring living costs by insulating people's homes, as May's elections approach.","Wed, 06 Apr 2022 15:55:24 GMT",https://www.bbc.co.uk/news/uk-politics-60994052?at_medium=RSS&at_campaign=KARANGA
389,Politics,"Energy rationing not part of UK approach, minister says","Grant Shapps says the policy is ""not a route we want to go down"" despite pressure on supplies.","Sun, 03 Apr 2022 14:13:34 GMT",https://www.bbc.co.uk/news/uk-politics-60973234?at_medium=RSS&at_campaign=KARANGA
390,Politics,"Ukraine war: UK will not rest until justice is done, says Johnson","Boris Johnson says mass graves being found was ""sickening"" and those responsible must be held to account.","Mon, 04 Apr 2022 21:34:42 GMT",https://www.bbc.co.uk/news/uk-60985682?at_medium=RSS&at_campaign=KARANGA
391,Politics,Channel 4 privatisation to go ahead,The BBC is told the money made from selling the broadcaster will be reinvested in the TV industry.,"Mon, 04 Apr 2022 20:46:14 GMT",https://www.bbc.co.uk/news/entertainment-arts-60985496?at_medium=RSS&at_campaign=KARANGA
392,Politics,Government immigration plan suffers House of Lords defeat,Peers reject a proposal to allow people to be stripped of UK citizenship without warning.,"Tue, 05 Apr 2022 14:04:49 GMT",https://www.bbc.co.uk/news/uk-politics-60985494?at_medium=RSS&at_campaign=KARANGA
393,Politics,Thirty-one areas given cash to boost bus services,"Liverpool and Cornwall will get cash, but Labour says swathes of the country will miss out.","Mon, 04 Apr 2022 16:39:41 GMT",https://www.bbc.co.uk/news/uk-politics-60987796?at_medium=RSS&at_campaign=KARANGA
394,Politics,"Homes for Ukraine: Visa silence unwelcoming, Cardiff peer says",Baroness Finlay of Llandaff has been trying for three weeks to open her home to a family of refugees.,"Sun, 10 Apr 2022 07:19:17 GMT",https://www.bbc.co.uk/news/uk-wales-61057170?at_medium=RSS&at_campaign=KARANGA
395,Politics,Hauliers want priority for perishable goods at Dover,Drivers say deliveries of produce like meat are losing quality and value in long waits at the port.,"Sun, 10 Apr 2022 07:47:03 GMT",https://www.bbc.co.uk/news/business-61053402?at_medium=RSS&at_campaign=KARANGA
396,Politics,Ukraine: Johnson pledges aid to Zelensky in Kyiv meeting,"The PM offers Ukraine 120 armoured vehicles during a visit No 10 calls a ""show of solidarity"" .","Sat, 09 Apr 2022 19:36:06 GMT",https://www.bbc.co.uk/news/uk-61052643?at_medium=RSS&at_campaign=KARANGA
397,Politics,Akshata Murty: Inquiry into leak of Rishi Sunak's wife's taxes begins,Labour says a row over Akshata Murty's tax affairs raises questions over the chancellor's judgement.,"Sun, 10 Apr 2022 11:22:04 GMT",https://www.bbc.co.uk/news/uk-politics-61055789?at_medium=RSS&at_campaign=KARANGA
398,Politics,Conversion therapy ban: Over 100 groups quit government LGBT conference,Charities react to the government's decision not to ban conversion therapy for trans people.,"Mon, 04 Apr 2022 18:08:17 GMT",https://www.bbc.co.uk/news/uk-60988210?at_medium=RSS&at_campaign=KARANGA
399,Politics,"Boris Johnson given wrong information on lockdown parties, says Jacob Rees-Mogg",The minister says Boris Johnson had not deliberately attempted to mislead on whether lockdown rules were broken.,"Mon, 04 Apr 2022 13:17:23 GMT",https://www.bbc.co.uk/news/uk-politics-60980892?at_medium=RSS&at_campaign=KARANGA
400,Politics,Covid: Has pandemic emboldened Wales' devolution calls?,The pandemic exposed the differing ways the Welsh government dealt with the crisis.,"Sun, 03 Apr 2022 06:38:06 GMT",https://www.bbc.co.uk/news/uk-wales-politics-60959483?at_medium=RSS&at_campaign=KARANGA
401,Politics,Council elections 2022: Welsh Labour launches campaign,"Mark Drakeford blames the Conservatives for the cost-of-living crisis, at an event in Bridgend.","Tue, 05 Apr 2022 14:18:40 GMT",https://www.bbc.co.uk/news/uk-wales-politics-60984382?at_medium=RSS&at_campaign=KARANGA
402,Politics,Council elections 2022: Plaid Cymru launches campaign,"Leader Adam Price says Plaid councillors ""make a difference"" to people's everyday lives.","Fri, 08 Apr 2022 11:45:40 GMT",https://www.bbc.co.uk/news/uk-wales-politics-61016411?at_medium=RSS&at_campaign=KARANGA
403,Politics,Russian TV figures sanctioned by UK,A TV anchor and the boss of state-backed news channel RT are among the latest names to be sanctioned.,"Thu, 31 Mar 2022 11:39:59 GMT",https://www.bbc.co.uk/news/uk-60939144?at_medium=RSS&at_campaign=KARANGA
404,Politics,Energy strategy: Boris Johnson defends plan amid cost of living crisis,"Labour says the strategy is ""too little, too late"" to help people facing rising energy bills.","Thu, 07 Apr 2022 17:18:07 GMT",https://www.bbc.co.uk/news/business-61027313?at_medium=RSS&at_campaign=KARANGA
405,Politics,UK elections 2022: A really simple guide,"Local elections in England, Wales and Scotland, and a general election in Northern Ireland, will happen on 5 May.","Mon, 28 Mar 2022 00:03:47 GMT",https://www.bbc.co.uk/news/uk-politics-60304595?at_medium=RSS&at_campaign=KARANGA
406,Politics,Election 2022: Is there an election in my area?,National elections in Northern Ireland and local elections in the rest of the UK happen on 5 May 2022.,"Fri, 08 Apr 2022 16:23:20 GMT",https://www.bbc.co.uk/news/uk-politics-60695244?at_medium=RSS&at_campaign=KARANGA
407,Politics,England local elections 2022: What's at stake for the parties?,"Elections in England this year will reflect voters' views on the cost-of-living crisis, says the BBC's Alex Forsyth.","Mon, 28 Mar 2022 00:04:18 GMT",https://www.bbc.co.uk/news/uk-politics-60840043?at_medium=RSS&at_campaign=KARANGA
408,Politics,NI election 2022: Why Northern Ireland's election is different,Parties make pledges but the nature of Northern Ireland's government means they're harder to honour.,"Mon, 28 Mar 2022 00:04:45 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-60854472?at_medium=RSS&at_campaign=KARANGA
409,Politics,Scotland elections 2022: Five things to watch in May's council vote,Elections for all 32 Scottish local councils will be held on 5 May. Here are some of the things to look out for.,"Mon, 28 Mar 2022 00:05:12 GMT",https://www.bbc.co.uk/news/uk-scotland-scotland-politics-60834736?at_medium=RSS&at_campaign=KARANGA
410,Politics,Ukraine will rise again - PM Boris Johnson,The UK prime minister held talks in Kyiv with Ukraine's President Volodymyr Zelensky.,"Sat, 09 Apr 2022 18:23:03 GMT",https://www.bbc.co.uk/news/world-europe-61054911?at_medium=RSS&at_campaign=KARANGA
411,Politics,War in Ukraine: Home Secretary Priti Patel apologises for Ukraine visa delay,"Home Secretary Priti Patel said that she is frustrated by delays, but said new visa systems 'take time.'","Fri, 08 Apr 2022 09:54:02 GMT",https://www.bbc.co.uk/news/uk-61037337?at_medium=RSS&at_campaign=KARANGA
412,Politics,Unite official under investigation by police,"The official's office has been searched as part of an inquiry into bribery, fraud and money laundering.","Thu, 07 Apr 2022 16:27:57 GMT",https://www.bbc.co.uk/news/uk-politics-61029515?at_medium=RSS&at_campaign=KARANGA
413,Politics,Keir Starmer: Government energy plan cobbled together,"Sir Keir Starmer has said that the government's energy plan ""isn't enough"".","Thu, 07 Apr 2022 11:23:49 GMT",https://www.bbc.co.uk/news/uk-politics-61025618?at_medium=RSS&at_campaign=KARANGA
414,Politics,Johnson: Plan will provide UK with energy security,Boris Johnson has said the government's energy plan means the UK will not be subject to the international energy markets.,"Thu, 07 Apr 2022 11:23:46 GMT",https://www.bbc.co.uk/news/uk-politics-61025619?at_medium=RSS&at_campaign=KARANGA
415,Politics,May 2022 UK elections: How to vote,"Voters are choosing councillors in England, Scotland and Wales, and a government in Northern Ireland.","Mon, 04 Apr 2022 02:35:28 GMT",https://www.bbc.co.uk/news/uk-politics-60902072?at_medium=RSS&at_campaign=KARANGA
416,Politics,Energy: What does the UK's new strategy say?,The blueprint places a major focus on boosting supplies from nuclear plants and offshore wind.,"Thu, 07 Apr 2022 13:09:49 GMT",https://www.bbc.co.uk/news/uk-politics-60982346?at_medium=RSS&at_campaign=KARANGA
417,Politics,Downing Street parties: What Covid rules were broken?,The first fines have been issued as part of the investigation into Downing Street parties.,"Mon, 04 Apr 2022 14:20:27 GMT",https://www.bbc.co.uk/news/uk-politics-59577129?at_medium=RSS&at_campaign=KARANGA
418,Politics,Jamie Wallis: Transgender community in Wales reacts to first trans MP,"Jamie Wallis, Tory MP for Bridgend, has made history - becoming the first MP to come out as trans.","Fri, 01 Apr 2022 05:42:08 GMT",https://www.bbc.co.uk/news/uk-wales-60944934?at_medium=RSS&at_campaign=KARANGA
419,Politics,Partygate: A timeline of the lockdown gatherings,"The prime minister has apologised for attending Downing Street drinks during lockdown, how many other gatherings were there?","Mon, 31 Jan 2022 17:07:20 GMT",https://www.bbc.co.uk/news/uk-politics-59952395?at_medium=RSS&at_campaign=KARANGA
